,unit_id,depth,cell_type0,cell_type,FR,Diff_spread,Spread,A,W,TPW,PTratio,REP,spread_below,spread_above,W_below,W_above,PL_below,PL_above
726,950924304,-140.0,0.0,0,3.6956089694544487,38.411841184118444,186.90269026902695,72.80039512697475,0.15796579657965792,0.2308730873087309,285.301927072745,0.20225022502250234,74.24542454245424,112.65726572657269,-0.19036903690368978,0.38768162530538847,0.11476147614761512,-0.2364665037932369
727,950924217,-140.0,4.0,1,1.4602499860578442,-4.228422842284203,121.84018401840183,80.13871254234934,0.16768676867686771,0.5481548154815482,222.6561456219807,0.2692169216921694,63.034303430343016,58.80588058805881,0.5981098109810978,2.026552655265527,-0.29162916291629093,4.346084608460847
728,950924170,-140.0,5.0,1,0.7024425288382521,-8.940894089408914,106.41064106410641,115.91941407727475,0.12637263726372638,0.551935193519352,496.6177565553718,0.2262826282628263,57.675767576757664,48.73487348734875,-1.923942394239424,5.1777677767776815,-0.9720972097209712,2.720522052205221
729,950924517,-120.0,5.0,1,1.3391392052236628,-4.5704570457045435,174.01940194019403,46.71926615404174,0.13177317731773175,0.46579657965796595,198.02872906908752,0.35535553555355537,89.2949294929493,84.72447244724475,0.5034074836055024,1.508100810081009,-1.9187347306159188,3.2754275427542767
730,950924344,-120.0,0.0,0,3.67830742933528,49.50895089508953,236.6876687668767,92.51622094929557,0.1517551755175518,0.28568856885688576,318.2027133058219,0.24572457245724588,93.58935893589359,143.0983098309831,-4.490934807766492,1.3709656679953712,0.358750160730359,1.0118297544040125
731,950924477,-100.0,3.0,1,0.435998811003053,-22.888288828882864,123.7783778377838,98.67581208248107,0.16714671467146713,0.548964896489649,269.74066150502046,0.2500450045004501,73.33333333333333,50.445044504450465,0.39732544683039667,1.2353735373537373,0.061334704899061704,1.944194419441944
732,950924576,-80.0,3.0,1,1.2041871922941465,45.44254425442546,82.58225822582256,263.9151668424075,0.1282628262826283,0.5713771377137714,1135.8078711571445,0.2659765976597661,18.56985698569855,64.012401240124,0.5415970168445416,2.217307445030218,-0.09875273241609894,2.166002314517167
733,950924702,-60.0,3.0,1,0.4290781949553855,63.228322832283226,122.94229422942291,186.07484405163422,0.13663366336633664,0.5235823582358237,747.974682208579,0.28568856885688576,29.856985698569844,93.08530853085307,0.6688954609746686,1.4326861257554329,0.28931464575028887,1.4809052333804815
734,950924687,-60.0,3.0,1,0.6505379084807458,5.538553855385572,152.8892889288929,116.39359440086902,0.15958595859585967,0.5416741674167418,345.2856114740124,0.2597659765976599,73.67536753675367,79.21392139213924,-0.04166130898804197,2.1895332390381887,0.030088723158030146,2.464189276070466
735,950924718,-60.0,3.0,1,0.6678394485999145,65.24252425242526,128.07280728072806,137.49765248450242,0.17848784878487856,0.6035103510351035,308.8068555246469,0.3340234023402342,31.4151415141514,96.65766576657666,0.942201362993444,1.5241095538125233,0.3500707213578492,1.6452359521666462
736,950924630,-60.0,4.0,1,0.7474265331480908,52.01720172017204,122.37223722372241,153.63707226105277,0.1514851485148515,0.5468046804680468,489.36794027485513,0.2794779477947795,35.177517751775184,87.19471947194722,-1.1935193519351923,2.142471389996142,0.36672586177536787,2.9579529381509584
737,950924782,-40.0,3.0,1,1.8132014044888871,49.622962296229616,146.58065806580657,90.91545584549537,0.18118811881188113,0.6062106210621063,215.4166201793673,0.27650765076507655,48.47884788478848,98.1018101810181,0.36858685868586755,1.3894818053233895,-0.2929792979297924,2.0136299344220134
738,950924947,0.0,3.0,1,2.2007559031582677,29.252925292529298,210.73107310731075,45.66829246259339,0.24653465346534653,0.3683168316831683,51.74567956652287,0.3502250225022503,90.73907390739073,119.99199919992003,0.617011701170117,-0.7194290857657193,-0.01755175517551666,1.2760704641892766
739,950924912,0.0,1.0,0,4.681796756247069,66.87668766876689,226.84468446844684,49.99607959566858,0.1728172817281729,0.26030603060306035,101.63693316656142,0.19765976597659773,79.98399839983998,146.86068606860687,-1.410891089108911,-0.12421242124212553,-1.911791179117912,0.07483605503407496
740,950924891,0.0,4.0,1,0.3564117264548767,23.096309630963077,158.28582858285827,123.19095353086777,0.1541854185418542,0.5778577857785779,376.0464066517452,0.26003600360036017,67.5947594759476,90.69106910691067,0.7429600102867426,1.9492092066349491,-0.3421627877073423,3.3992542111354
741,950991694,-500.0,4.0,1,3.927452039484046,1.206120612061227,114.65746574657464,49.91457937326795,0.21413141314131412,0.5821782178217821,70.88032675053958,0.47281728172817317,56.72567256725671,57.931793179317935,-0.03375337533753353,4.046354635463547,0.36453645364536436,2.9068406840684076
742,950991678,-500.0,5.0,1,3.4983735787827053,1.0921092109211088,123.36033603360337,45.15310572170285,0.2073807380738074,0.665886588658866,50.070330401220765,0.4733573357335733,61.13411341134113,62.22622262226224,-1.3690369036903687,2.843384338433846,-1.3028802880288044,2.7029702970297036
743,950991864,-460.0,4.0,1,1.484473061619961,42.21222122212225,238.967896789679,27.160773092156273,0.22142214221422152,0.6021602160216022,43.65702674046778,0.32052205220522056,98.37783778377838,140.59005900590063,0.11341134113411366,1.4820624919634822,0.6696669666966704,2.7342162787707345
744,950992002,-360.0,0.0,0,32.769137280981425,-29.53895389538954,143.35033503350334,60.179657580594466,0.12448244824482446,0.23519351935193522,257.628094438451,0.2756975697569758,86.44464446444644,56.9056905690569,-0.08910891089108919,0.887038703870387,-0.18766876687668854,1.0504050405040517
745,950992050,-340.0,0.0,0,0.6851414130553666,-10.53705370537051,191.00710071007103,64.65025209966744,0.1404140414041405,0.27461746174617463,216.3301878660366,0.34482448244824493,100.77207720772077,90.23502350235026,0.06943551498007008,0.41507007843641575,-0.7595473833097593,0.7055419827697061
746,950992032,-340.0,4.0,1,4.996687881070451,10.821082108210845,142.81828182818285,87.77638834795017,0.18847884788478853,0.672907290729073,180.1712738585245,0.2681368136813683,65.998599859986,76.81968196819685,-0.396939693969397,2.5504050405040513,-0.4927992799279935,2.7731773177317733
747,950992020,-340.0,3.0,1,0.5432686962105685,-13.083308330833063,137.83978397839786,112.33282472186677,0.14986498649864988,0.6326732673267327,416.4797677925523,0.2562556255625563,75.46154615461546,62.3782378237824,-0.992542111353993,2.7583258325832594,0.5142085637135141,1.9468946894689465
748,950992147,-300.0,3.0,1,0.6124748995494944,43.08630863086307,186.33263326332633,154.55981854664637,0.16039603960396043,0.5130513051305131,493.3103133772306,0.24896489648964915,71.62316231623163,114.7094709470947,-0.3737945223093731,1.6228622862286224,0.6407355021216403,1.3084737045133092
749,950992096,-300.0,5.0,1,4.837513613390922,-50.21302130213023,174.5894589458946,43.365993191735384,0.12961296129612965,0.7911791179117913,205.1425477868809,0.33942394239423945,112.4012401240124,62.188218821882174,-0.83014015687283,0.6305130513051305,-1.111353992542112,1.5837083708370847
750,950992183,-280.0,4.0,1,12.30486295366103,-60.01800180018,159.15991599159918,87.36791359026661,0.16849684968496847,0.5424842484248426,252.75521529097793,0.277857785778578,109.58895889588959,49.57095709570959,0.45981741031245976,4.232673267326737,0.8154815481548154,3.4630963096309646
751,950992214,-260.0,4.0,1,11.467467893260025,-13.159315931593156,174.39943994399437,163.12335702869106,0.19630963096309628,0.4803780378037804,315.914511903197,0.29081908190819084,93.77937793779377,80.62006200620061,-0.6233766233766233,2.691783464060692,0.6411212549826414,2.953323903818954
752,950992202,-260.0,3.0,1,1.1142198737567073,-1.1501150115011285,120.20602060206019,110.97704256241876,0.1868586858685869,0.5495049504950495,256.6168620364746,0.3040504050405042,60.67806780678066,59.52795279527953,0.016587373023017462,1.2677767776777675,1.30963096309631,1.0706570657065706
753,950992259,-240.0,3.0,1,10.138708789152648,-2.670267026702618,118.76187618761878,111.07713606443005,0.19198919891989197,0.47038703870387055,247.5489245507619,0.3086408640864087,60.7160716071607,58.04580458045808,0.4223993827954219,-0.07830783078307757,1.687283014015688,-0.08100810081008047
